Testfile,cuda-total,cuda-PASSED,cuda-Skipped,cuda-Failed,stock_xpu-total,stock_xpu-PASSED,stock_xpu-Skipped,stock_xpu-Failed
test/test_jit_disabled.py,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0
test/test_jit_fuser_te.py,6821.0,170.0,6651.0,0.0,209.0,162.0,47.0,0.0
test/test_jit_llga_fuser.py,107.0,1.0,106.0,0.0,52.0,51.0,1.0,0.0
test/test_jiterator.py,289.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0
test/test_legacy_vmap.py,124.0,124.0,0.0,0.0,95.0,95.0,0.0,0.0
test/test_license.py,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0
test/test_linalg.py,1255.0,651.0,604.0,0.0,0.0,0.0,0.0,0.0
test/test_logging.py,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
test/test_masked.py,194.0,130.0,64.0,0.0,0.0,0.0,0.0,0.0
test/test_maskedtensor.py,958.0,952.0,6.0,0.0,211.0,211.0,0.0,0.0
test/test_matmul_cuda.py,1197.0,1164.0,32.0,1.0,0.0,0.0,0.0,0.0
test/test_meta.py,40699.0,24417.0,16282.0,0.0,20.0,20.0,0.0,0.0
test/test_mkl_verbose.py,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
test/test_mkldnn.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test/test_mkldnn_fusion.py,8.0,5.0,3.0,0.0,8.0,5.0,3.0,0.0
test/test_mkldnn_verbose.py,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
test/test_mobile_optimizer.py,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0
test/test_model_exports_to_core_aten.py,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
test/test_module_tracker.py,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0
test/test_modules.py,3605.0,3155.0,450.0,0.0,0.0,0.0,0.0,0.0
test/test_monitor.py,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0
test/test_multiprocessing.py,42.0,39.0,3.0,0.0,42.0,23.0,19.0,0.0
test/test_multiprocessing_spawn.py,31.0,28.0,3.0,0.0,31.0,28.0,3.0,0.0
test/test_namedtensor.py,89.0,87.0,2.0,0.0,89.0,85.0,4.0,0.0
test/test_namedtuple_return_api.py,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0
test/test_native_functions.py,11.0,11.0,0.0,0.0,11.0,11.0,0.0,0.0
test/test_native_mha.py,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
test/test_nestedtensor.py,1644.0,1430.0,214.0,0.0,53.0,53.0,0.0,0.0
test/test_nn.py,2433.0,1530.0,903.0,0.0,1062.0,562.0,500.0,0.0
test/test_numa_binding.py,19.0,19.0,0.0,0.0,19.0,19.0,0.0,0.0
test/test_numba_integration.py,8.0,4.0,4.0,0.0,8.0,0.0,8.0,0.0
test/test_numpy_interop.py,45.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0
test/test_opaque_obj.py,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0
test/test_opaque_obj_v2.py,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
test/test_openmp.py,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
test/test_ops.py,33605.0,28687.0,4918.0,0.0,23668.0,30.0,23638.0,0.0
test/test_ops_fwd_gradients.py,3195.0,1755.0,1440.0,0.0,0.0,0.0,0.0,0.0
test/test_ops_gradients.py,5391.0,1983.0,3408.0,0.0,0.0,0.0,0.0,0.0
test/test_ops_jit.py,1139.0,790.0,349.0,0.0,0.0,0.0,0.0,0.0
test/test_optim.py,1015.0,910.0,105.0,0.0,225.0,225.0,0.0,0.0
test/test_out_dtype_op.py,12.0,11.0,1.0,0.0,12.0,9.0,3.0,0.0
test/test_overrides.py,1480.0,1479.0,1.0,0.0,1480.0,1479.0,1.0,0.0
test/test_package.py,137.0,132.0,5.0,0.0,137.0,132.0,5.0,0.0
test/test_per_overload_api.py,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0
test/test_prims.py,26.0,26.0,0.0,0.0,6.0,6.0,0.0,0.0
test/test_privateuseone_python_backend.py,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
test/test_proxy_tensor.py,173.0,172.0,1.0,0.0,173.0,166.0,7.0,0.0
test/test_pruning_op.py,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
test/test_public_bindings.py,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
test/test_python_dispatch.py,119.0,118.0,1.0,0.0,99.0,98.0,1.0,0.0
test/test_pytree.py,98.0,98.0,0.0,0.0,98.0,98.0,0.0,0.0
test/test_reductions.py,4757.0,4572.0,185.0,0.0,0.0,0.0,0.0,0.0
test/test_rename_privateuse1_to_existing_device.py,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
test/test_scaled_matmul_cuda.py,551.0,2.0,549.0,0.0,0.0,0.0,0.0,0.0
test/test_scatter_gather_ops.py,76.0,69.0,7.0,0.0,0.0,0.0,0.0,0.0
test/test_schema_check.py,5992.0,5862.0,130.0,0.0,36.0,36.0,0.0,0.0
test/test_segment_reductions.py,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
test/test_serialization.py,205.0,188.0,17.0,0.0,203.0,186.0,17.0,0.0
test/test_set_default_mobile_cpu_allocator.py,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
test/test_shape_ops.py,98.0,92.0,6.0,0.0,0.0,0.0,0.0,0.0
test/test_show_pickle.py,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
test/test_sort_and_select.py,111.0,103.0,8.0,0.0,0.0,0.0,0.0,0.0
test/test_sparse.py,3063.0,2664.0,399.0,0.0,43.0,41.0,2.0,0.0
test/test_sparse_csr.py,5020.0,4430.0,590.0,0.0,1.0,1.0,0.0,0.0
test/test_sparse_semi_structured.py,218.0,211.0,7.0,0.0,42.0,0.0,42.0,0.0
test/test_spectral_ops.py,347.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0
test/test_stateless.py,50.0,46.0,4.0,0.0,50.0,46.0,4.0,0.0
test/test_subclass.py,100.0,93.0,7.0,0.0,100.0,93.0,7.0,0.0
test/test_sympy_utils.py,209.0,209.0,0.0,0.0,209.0,209.0,0.0,0.0
test/test_tensor_creation_ops.py,533.0,424.0,109.0,0.0,0.0,0.0,0.0,0.0
test/test_tensorboard.py,50.0,47.0,3.0,0.0,50.0,47.0,3.0,0.0
test/test_tensorexpr.py,74.0,71.0,3.0,0.0,74.0,70.0,4.0,0.0
test/test_tensorexpr_pybind.py,17.0,7.0,10.0,0.0,17.0,7.0,10.0,0.0
test/test_testing.py,2073.0,2038.0,35.0,0.0,108.0,101.0,7.0,0.0
test/test_torch.py,975.0,928.0,47.0,0.0,226.0,221.0,5.0,0.0
test/test_torchfuzz_repros.py,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0
test/test_transformers.py,12384.0,5423.0,6961.0,0.0,237.0,237.0,0.0,0.0
test/test_type_hints.py,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
test/test_type_info.py,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0
test/test_type_promotion.py,423.0,302.0,121.0,0.0,0.0,0.0,0.0,0.0
test/test_typing.py,18.0,16.0,2.0,0.0,18.0,16.0,2.0,0.0
test/test_unary_ufuncs.py,25072.0,24212.0,860.0,0.0,0.0,0.0,0.0,0.0
test/test_utils.py,6010.0,50.0,5960.0,0.0,47.0,41.0,6.0,0.0
test/test_utils_config_module.py,22.0,22.0,0.0,0.0,22.0,22.0,0.0,0.0
test/test_utils_filelock.py,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
test/test_varlen_attention.py,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
test/test_view_ops.py,279.0,267.0,12.0,0.0,0.0,0.0,0.0,0.0
test/test_vulkan.py,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
test/test_weak.py,39.0,39.0,0.0,0.0,39.0,39.0,0.0,0.0
test/test_xnnpack_integration.py,12.0,7.0,5.0,0.0,12.0,7.0,5.0,0.0
test/torch_np/numpy_tests/core/test_dlpack.py,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0
test/torch_np/numpy_tests/core/test_dtype.py,102.0,30.0,72.0,0.0,102.0,30.0,72.0,0.0
test/torch_np/numpy_tests/core/test_einsum.py,50.0,33.0,17.0,0.0,50.0,33.0,17.0,0.0
test/torch_np/numpy_tests/core/test_getlimits.py,17.0,4.0,13.0,0.0,17.0,4.0,13.0,0.0
test/torch_np/numpy_tests/core/test_indexing.py,67.0,42.0,25.0,0.0,67.0,42.0,25.0,0.0
test/torch_np/numpy_tests/core/test_multiarray.py,864.0,387.0,477.0,0.0,864.0,387.0,477.0,0.0
test/torch_np/numpy_tests/core/test_numeric.py,273.0,180.0,93.0,0.0,273.0,180.0,93.0,0.0
test/torch_np/numpy_tests/core/test_numerictypes.py,34.0,27.0,7.0,0.0,34.0,27.0,7.0,0.0
test/torch_np/numpy_tests/core/test_scalar_ctors.py,65.0,63.0,2.0,0.0,65.0,63.0,2.0,0.0
test/torch_np/numpy_tests/core/test_scalar_methods.py,77.0,0.0,77.0,0.0,77.0,0.0,77.0,0.0
test/torch_np/numpy_tests/core/test_scalarinherit.py,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
test/torch_np/numpy_tests/core/test_scalarmath.py,186.0,41.0,145.0,0.0,186.0,41.0,145.0,0.0
test/torch_np/numpy_tests/core/test_shape_base.py,119.0,73.0,46.0,0.0,119.0,73.0,46.0,0.0
test/torch_np/numpy_tests/fft/test_helper.py,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0
test/torch_np/numpy_tests/fft/test_pocketfft.py,79.0,55.0,24.0,0.0,79.0,55.0,24.0,0.0
test/torch_np/numpy_tests/lib/test_arraypad.py,9.0,5.0,4.0,0.0,9.0,5.0,4.0,0.0
test/torch_np/numpy_tests/lib/test_arraysetops.py,62.0,6.0,56.0,0.0,62.0,6.0,56.0,0.0
test/torch_np/numpy_tests/lib/test_function_base.py,505.0,250.0,255.0,0.0,505.0,250.0,255.0,0.0
test/torch_np/numpy_tests/lib/test_histograms.py,60.0,32.0,28.0,0.0,60.0,32.0,28.0,0.0
test/torch_np/numpy_tests/lib/test_index_tricks.py,47.0,13.0,34.0,0.0,47.0,13.0,34.0,0.0
test/torch_np/numpy_tests/lib/test_shape_base_.py,73.0,52.0,21.0,0.0,73.0,52.0,21.0,0.0
test/torch_np/numpy_tests/lib/test_twodim_base.py,34.0,26.0,8.0,0.0,34.0,26.0,8.0,0.0
test/torch_np/numpy_tests/lib/test_type_check.py,50.0,39.0,11.0,0.0,50.0,39.0,11.0,0.0
test/torch_np/numpy_tests/linalg/test_linalg.py,268.0,218.0,50.0,0.0,268.0,218.0,50.0,0.0
test/torch_np/test_basic.py,453.0,451.0,2.0,0.0,453.0,450.0,3.0,0.0
test/torch_np/test_binary_ufuncs.py,38.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0
test/torch_np/test_dtype.py,44.0,15.0,29.0,0.0,44.0,15.0,29.0,0.0
test/torch_np/test_function_base.py,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
test/torch_np/test_indexing.py,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0
test/torch_np/test_ndarray_methods.py,342.0,316.0,26.0,0.0,342.0,316.0,26.0,0.0
test/torch_np/test_nep50_examples.py,1573.0,0.0,1573.0,0.0,1573.0,0.0,1573.0,0.0
test/torch_np/test_random.py,41.0,41.0,0.0,0.0,41.0,41.0,0.0,0.0
test/torch_np/test_reductions.py,966.0,411.0,555.0,0.0,966.0,411.0,555.0,0.0
test/torch_np/test_scalars_0D_arrays.py,33.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0
test/torch_np/test_ufuncs_basic.py,371.0,295.0,76.0,0.0,371.0,295.0,76.0,0.0
test/torch_np/test_unary_ufuncs.py,42.0,42.0,0.0,0.0,42.0,42.0,0.0,0.0
test/typing/test_python_operators.py,318.0,318.0,0.0,0.0,318.0,318.0,0.0,0.0
test/xpu/test_conv.py,0.0,0.0,0.0,0.0,68.0,63.0,5.0,0.0
test/xpu/test_fusion.py,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
test/xpu/test_gemm.py,0.0,0.0,0.0,0.0,319.0,319.0,0.0,0.0
test/c10_xpu_XPUCachingAllocatorTest.py,,,,,4.0,4.0,0.0,0.0
test/c10_xpu_XPUDeviceTest.py,,,,,3.0,3.0,0.0,0.0
test/c10_xpu_XPUGuardTest.py,,,,,2.0,2.0,0.0,0.0
test/c10_xpu_XPUStreamTest.py,,,,,8.0,8.0,0.0,0.0
test/distributions/test_constraints.py,,,,,136.0,66.0,70.0,0.0
test/inductor/test_smoke.py,,,,,3.0,3.0,0.0,0.0
test/inductor/test_xpu_basic.py,,,,,4.0,4.0,0.0,0.0
test/test_xpu.py,,,,,72.0,67.0,5.0,0.0
test/xpu_caching_host_allocator_test.py,,,,,5.0,5.0,0.0,0.0
test/xpu_device_test.py,,,,,3.0,3.0,0.0,0.0
test/xpu_event_test.py,,,,,3.0,3.0,0.0,0.0
test/xpu_generator_test.py,,,,,5.0,5.0,0.0,0.0
test/xpu_reportMemoryUsage_test.py,,,,,1.0,1.0,0.0,0.0
